id,category,difficulty,sorun,prompt,answers,correct,explanation
offline_curated_20972,Cografya,1,answers,"Di nirxandina xwendekaran de, di xwendina cografya de têgeha 'Heskîf' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'Heskîf' di vê kategoriyê de têgeheke giring e.
offline_curated_20973,Cografya,2,answers,"Di nirxandina xwendekaran de, ravekirina 'bajarê kevnar û dîrokî yê li ser çemê Dîcleyê ku xwedî şikeftên bêhempa ye' bi tevahî ji qada cografya dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'Heskîf' û qada cografya re girêdayî ye.
offline_curated_20977,Cografya,2,answers,Di xwendina cografya de têgeha 'Qerejdax' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Qerejdax' di vê kategoriyê de têgeheke giring e.
offline_curated_20978,Cografya,3,answers,Ravekirina 'çiyayê volkanîk ê bazaltî ku deşta Amedê ji ya rihayê vediqetîne' bi tevahî ji qada cografya dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'Qerejdax' û qada cografya re girêdayî ye.
offline_curated_20982,Cografya,2,answers,Di xwendina cografya de têgeha 'Qerejdax' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Qerejdax' di vê kategoriyê de têgeheke giring e.
offline_curated_20983,Cografya,3,answers,Ravekirina 'çiyayê volkanîk ê bazaltî ku deşta Amedê ji ya rihayê vediqetîne' bi tevahî ji qada cografya dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'Qerejdax' û qada cografya re girêdayî ye.
offline_curated_20987,Cografya,2,answers,Di xwendina cografya de têgeha 'Qerejdax' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Qerejdax' di vê kategoriyê de têgeheke giring e.
offline_curated_20988,Cografya,3,answers,Ravekirina 'çiyayê volkanîk ê bazaltî ku deşta Amedê ji ya rihayê vediqetîne' bi tevahî ji qada cografya dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'Qerejdax' û qada cografya re girêdayî ye.
offline_curated_20992,Cografya,2,answers,"Di gotûbêja dersê de, di xwendina cografya de têgeha 'Qerejdax' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'Qerejdax' di vê kategoriyê de têgeheke giring e.
offline_curated_20993,Cografya,3,answers,"Di gotûbêja dersê de, ravekirina 'çiyayê volkanîk ê bazaltî ku deşta Amedê ji ya rihayê vediqetîne' bi tevahî ji qada cografya dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'Qerejdax' û qada cografya re girêdayî ye.
offline_curated_20997,Cografya,2,answers,"Di nirxandina xwendekaran de, di xwendina cografya de têgeha 'Qerejdax' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'Qerejdax' di vê kategoriyê de têgeheke giring e.
offline_curated_20998,Cografya,3,answers,"Di nirxandina xwendekaran de, ravekirina 'çiyayê volkanîk ê bazaltî ku deşta Amedê ji ya rihayê vediqetîne' bi tevahî ji qada cografya dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'Qerejdax' û qada cografya re girêdayî ye.
offline_curated_21002,Çand,3,answers,Di xwendina çand de têgeha 'Sazîbûna Dengbêjiyê' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Sazîbûna Dengbêjiyê' di vê kategoriyê de têgeheke giring e.
offline_curated_21003,Çand,4,answers,Ravekirina 'kela parastina ziman û dîrokê ku bi riya stran û klamên dengbêjan tê meşandin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'Sazîbûna Dengbêjiyê' û qada çand re girêdayî ye.
offline_curated_21007,Çand,3,answers,Di xwendina çand de têgeha 'Sazîbûna Dengbêjiyê' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Sazîbûna Dengbêjiyê' di vê kategoriyê de têgeheke giring e.
offline_curated_21008,Çand,4,answers,Ravekirina 'kela parastina ziman û dîrokê ku bi riya stran û klamên dengbêjan tê meşandin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'Sazîbûna Dengbêjiyê' û qada çand re girêdayî ye.
offline_curated_21012,Çand,3,answers,Di xwendina çand de têgeha 'Sazîbûna Dengbêjiyê' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Sazîbûna Dengbêjiyê' di vê kategoriyê de têgeheke giring e.
offline_curated_21013,Çand,4,answers,Ravekirina 'kela parastina ziman û dîrokê ku bi riya stran û klamên dengbêjan tê meşandin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'Sazîbûna Dengbêjiyê' û qada çand re girêdayî ye.
offline_curated_21017,Çand,3,answers,"Di gotûbêja dersê de, di xwendina çand de têgeha 'Sazîbûna Dengbêjiyê' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'Sazîbûna Dengbêjiyê' di vê kategoriyê de têgeheke giring e.
offline_curated_21018,Çand,4,answers,"Di gotûbêja dersê de, ravekirina 'kela parastina ziman û dîrokê ku bi riya stran û klamên dengbêjan tê meşandin' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'Sazîbûna Dengbêjiyê' û qada çand re girêdayî ye.
offline_curated_21022,Çand,3,answers,"Di nirxandina xwendekaran de, di xwendina çand de têgeha 'Sazîbûna Dengbêjiyê' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'Sazîbûna Dengbêjiyê' di vê kategoriyê de têgeheke giring e.
offline_curated_21023,Çand,4,answers,"Di nirxandina xwendekaran de, ravekirina 'kela parastina ziman û dîrokê ku bi riya stran û klamên dengbêjan tê meşandin' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'Sazîbûna Dengbêjiyê' û qada çand re girêdayî ye.
offline_curated_21027,Çand,4,answers,Di xwendina çand de têgeha 'Newroz' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Newroz' di vê kategoriyê de têgeheke giring e.
offline_curated_21028,Çand,5,answers,"Ravekirina 'cejna neteweyî û sersala kurdî ya ku sembola serhildan, azadî û vejîna xwezayê ye' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'Newroz' û qada çand re girêdayî ye.
offline_curated_21032,Çand,4,answers,Di xwendina çand de têgeha 'Newroz' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Newroz' di vê kategoriyê de têgeheke giring e.
offline_curated_21033,Çand,5,answers,"Ravekirina 'cejna neteweyî û sersala kurdî ya ku sembola serhildan, azadî û vejîna xwezayê ye' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'Newroz' û qada çand re girêdayî ye.
offline_curated_21037,Çand,4,answers,Di xwendina çand de têgeha 'Newroz' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Newroz' di vê kategoriyê de têgeheke giring e.
offline_curated_21038,Çand,5,answers,"Ravekirina 'cejna neteweyî û sersala kurdî ya ku sembola serhildan, azadî û vejîna xwezayê ye' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'Newroz' û qada çand re girêdayî ye.
offline_curated_21042,Çand,4,answers,"Di gotûbêja dersê de, di xwendina çand de têgeha 'Newroz' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'Newroz' di vê kategoriyê de têgeheke giring e.
offline_curated_21043,Çand,5,answers,"Di gotûbêja dersê de, ravekirina 'cejna neteweyî û sersala kurdî ya ku sembola serhildan, azadî û vejîna xwezayê ye' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'Newroz' û qada çand re girêdayî ye.
offline_curated_21047,Çand,4,answers,"Di nirxandina xwendekaran de, di xwendina çand de têgeha 'Newroz' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'Newroz' di vê kategoriyê de têgeheke giring e.
offline_curated_21048,Çand,5,answers,"Di nirxandina xwendekaran de, ravekirina 'cejna neteweyî û sersala kurdî ya ku sembola serhildan, azadî û vejîna xwezayê ye' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'Newroz' û qada çand re girêdayî ye.
offline_curated_21052,Çand,5,answers,Di xwendina çand de têgeha 'Kalo û Sersal' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Kalo û Sersal' di vê kategoriyê de têgeheke giring e.
offline_curated_21053,Çand,1,answers,Ravekirina 'şano û lîstika gelêrî ya kurdî ku di dema sersalê de li gundan tê lîstin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'Kalo û Sersal' û qada çand re girêdayî ye.
offline_curated_21057,Çand,5,answers,Di xwendina çand de têgeha 'Kalo û Sersal' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Kalo û Sersal' di vê kategoriyê de têgeheke giring e.
offline_curated_21058,Çand,1,answers,Ravekirina 'şano û lîstika gelêrî ya kurdî ku di dema sersalê de li gundan tê lîstin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'Kalo û Sersal' û qada çand re girêdayî ye.
offline_curated_21062,Çand,5,answers,Di xwendina çand de têgeha 'Kalo û Sersal' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Kalo û Sersal' di vê kategoriyê de têgeheke giring e.
offline_curated_21063,Çand,1,answers,Ravekirina 'şano û lîstika gelêrî ya kurdî ku di dema sersalê de li gundan tê lîstin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'Kalo û Sersal' û qada çand re girêdayî ye.
offline_curated_21067,Çand,5,answers,"Di gotûbêja dersê de, di xwendina çand de têgeha 'Kalo û Sersal' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'Kalo û Sersal' di vê kategoriyê de têgeheke giring e.
offline_curated_21068,Çand,1,answers,"Di gotûbêja dersê de, ravekirina 'şano û lîstika gelêrî ya kurdî ku di dema sersalê de li gundan tê lîstin' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'Kalo û Sersal' û qada çand re girêdayî ye.
offline_curated_21072,Çand,5,answers,"Di nirxandina xwendekaran de, di xwendina çand de têgeha 'Kalo û Sersal' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'Kalo û Sersal' di vê kategoriyê de têgeheke giring e.
offline_curated_21073,Çand,1,answers,"Di nirxandina xwendekaran de, ravekirina 'şano û lîstika gelêrî ya kurdî ku di dema sersalê de li gundan tê lîstin' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'Kalo û Sersal' û qada çand re girêdayî ye.
offline_curated_21077,Çand,1,answers,Di xwendina çand de têgeha 'Govenda Kurdî' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Govenda Kurdî' di vê kategoriyê de têgeheke giring e.
offline_curated_21078,Çand,2,answers,Ravekirina 'dansa komî û gelêrî ya ku bi hevgirtina destan û bi rihê hevkariyê tê gerandin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'Govenda Kurdî' û qada çand re girêdayî ye.
offline_curated_21082,Çand,1,answers,Di xwendina çand de têgeha 'Govenda Kurdî' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Govenda Kurdî' di vê kategoriyê de têgeheke giring e.
offline_curated_21083,Çand,2,answers,Ravekirina 'dansa komî û gelêrî ya ku bi hevgirtina destan û bi rihê hevkariyê tê gerandin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'Govenda Kurdî' û qada çand re girêdayî ye.
offline_curated_21087,Çand,1,answers,Di xwendina çand de têgeha 'Govenda Kurdî' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'Govenda Kurdî' di vê kategoriyê de têgeheke giring e.
offline_curated_21088,Çand,2,answers,Ravekirina 'dansa komî û gelêrî ya ku bi hevgirtina destan û bi rihê hevkariyê tê gerandin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'Govenda Kurdî' û qada çand re girêdayî ye.
offline_curated_21092,Çand,1,answers,"Di gotûbêja dersê de, di xwendina çand de têgeha 'Govenda Kurdî' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'Govenda Kurdî' di vê kategoriyê de têgeheke giring e.
offline_curated_21093,Çand,2,answers,"Di gotûbêja dersê de, ravekirina 'dansa komî û gelêrî ya ku bi hevgirtina destan û bi rihê hevkariyê tê gerandin' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'Govenda Kurdî' û qada çand re girêdayî ye.
offline_curated_21097,Çand,1,answers,"Di nirxandina xwendekaran de, di xwendina çand de têgeha 'Govenda Kurdî' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'Govenda Kurdî' di vê kategoriyê de têgeheke giring e.
offline_curated_21098,Çand,2,answers,"Di nirxandina xwendekaran de, ravekirina 'dansa komî û gelêrî ya ku bi hevgirtina destan û bi rihê hevkariyê tê gerandin' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'Govenda Kurdî' û qada çand re girêdayî ye.
offline_curated_21102,Çand,2,answers,Di xwendina çand de têgeha 'çanda koçeriyê' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'çanda koçeriyê' di vê kategoriyê de têgeheke giring e.
offline_curated_21103,Çand,3,answers,Ravekirina 'şêwazê jiyana kevnar a li ser zozan û germiyanê ku çanda kurdî pir dewlemend kiriye' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'çanda koçeriyê' û qada çand re girêdayî ye.
offline_curated_21107,Çand,2,answers,Di xwendina çand de têgeha 'çanda koçeriyê' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'çanda koçeriyê' di vê kategoriyê de têgeheke giring e.
offline_curated_21108,Çand,3,answers,Ravekirina 'şêwazê jiyana kevnar a li ser zozan û germiyanê ku çanda kurdî pir dewlemend kiriye' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'çanda koçeriyê' û qada çand re girêdayî ye.
offline_curated_21112,Çand,2,answers,Di xwendina çand de têgeha 'çanda koçeriyê' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'çanda koçeriyê' di vê kategoriyê de têgeheke giring e.
offline_curated_21113,Çand,3,answers,Ravekirina 'şêwazê jiyana kevnar a li ser zozan û germiyanê ku çanda kurdî pir dewlemend kiriye' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'çanda koçeriyê' û qada çand re girêdayî ye.
offline_curated_21117,Çand,2,answers,"Di gotûbêja dersê de, di xwendina çand de têgeha 'çanda koçeriyê' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'çanda koçeriyê' di vê kategoriyê de têgeheke giring e.
offline_curated_21118,Çand,3,answers,"Di gotûbêja dersê de, ravekirina 'şêwazê jiyana kevnar a li ser zozan û germiyanê ku çanda kurdî pir dewlemend kiriye' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'çanda koçeriyê' û qada çand re girêdayî ye.
offline_curated_21122,Çand,2,answers,"Di nirxandina xwendekaran de, di xwendina çand de têgeha 'çanda koçeriyê' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'çanda koçeriyê' di vê kategoriyê de têgeheke giring e.
offline_curated_21123,Çand,3,answers,"Di nirxandina xwendekaran de, ravekirina 'şêwazê jiyana kevnar a li ser zozan û germiyanê ku çanda kurdî pir dewlemend kiriye' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'çanda koçeriyê' û qada çand re girêdayî ye.
offline_curated_21127,Çand,3,answers,Di xwendina çand de têgeha 'misafirperweriya kurdî' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'misafirperweriya kurdî' di vê kategoriyê de têgeheke giring e.
offline_curated_21128,Çand,4,answers,Ravekirina 'têkiliya civakî ya ku tê de mêvan wekî bereketa malê tê qebûl kirin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'misafirperweriya kurdî' û qada çand re girêdayî ye.
offline_curated_21132,Çand,3,answers,Di xwendina çand de têgeha 'misafirperweriya kurdî' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'misafirperweriya kurdî' di vê kategoriyê de têgeheke giring e.
offline_curated_21133,Çand,4,answers,Ravekirina 'têkiliya civakî ya ku tê de mêvan wekî bereketa malê tê qebûl kirin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'misafirperweriya kurdî' û qada çand re girêdayî ye.
offline_curated_21137,Çand,3,answers,Di xwendina çand de têgeha 'misafirperweriya kurdî' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'misafirperweriya kurdî' di vê kategoriyê de têgeheke giring e.
offline_curated_21138,Çand,4,answers,Ravekirina 'têkiliya civakî ya ku tê de mêvan wekî bereketa malê tê qebûl kirin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'misafirperweriya kurdî' û qada çand re girêdayî ye.
offline_curated_21142,Çand,3,answers,"Di gotûbêja dersê de, di xwendina çand de têgeha 'misafirperweriya kurdî' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'misafirperweriya kurdî' di vê kategoriyê de têgeheke giring e.
offline_curated_21143,Çand,4,answers,"Di gotûbêja dersê de, ravekirina 'têkiliya civakî ya ku tê de mêvan wekî bereketa malê tê qebûl kirin' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'misafirperweriya kurdî' û qada çand re girêdayî ye.
offline_curated_21147,Çand,3,answers,"Di nirxandina xwendekaran de, di xwendina çand de têgeha 'misafirperweriya kurdî' wekî mijareke bingehîn dikare were nirxandin.",Rast | Şaş,Rast,'misafirperweriya kurdî' di vê kategoriyê de têgeheke giring e.
offline_curated_21148,Çand,4,answers,"Di nirxandina xwendekaran de, ravekirina 'têkiliya civakî ya ku tê de mêvan wekî bereketa malê tê qebûl kirin' bi tevahî ji qada çand dûr e.",Rast | Şaş,Şaş,Ev ravekirin bi 'misafirperweriya kurdî' û qada çand re girêdayî ye.
offline_curated_21152,Çand,4,answers,Di xwendina çand de têgeha 'kilimên kurdî' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'kilimên kurdî' di vê kategoriyê de têgeheke giring e.
offline_curated_21153,Çand,5,answers,Ravekirina 'elhunera kevnar a jinên kurd ku motîfên li ser wan çîrokên dîrokî vedibêjin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'kilimên kurdî' û qada çand re girêdayî ye.
offline_curated_21157,Çand,4,answers,Di xwendina çand de têgeha 'kilimên kurdî' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'kilimên kurdî' di vê kategoriyê de têgeheke giring e.
offline_curated_21158,Çand,5,answers,Ravekirina 'elhunera kevnar a jinên kurd ku motîfên li ser wan çîrokên dîrokî vedibêjin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'kilimên kurdî' û qada çand re girêdayî ye.
offline_curated_21162,Çand,4,answers,Di xwendina çand de têgeha 'kilimên kurdî' wekî mijareke bingehîn dikare were nirxandin.,Rast | Şaş,Rast,'kilimên kurdî' di vê kategoriyê de têgeheke giring e.
offline_curated_21163,Çand,5,answers,Ravekirina 'elhunera kevnar a jinên kurd ku motîfên li ser wan çîrokên dîrokî vedibêjin' bi tevahî ji qada çand dûr e.,Rast | Şaş,Şaş,Ev ravekirin bi 'kilimên kurdî' û qada çand re girêdayî ye.
