candidate_id,source,license,source_category,difficulty,prompt_en,option_a_en,option_b_en,option_c_en,option_d_en,correct_option,source_entity,translation_status,editorial_status,controlled_disposition,controlled_note
wikidata_0779,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with India?,Hindi,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q668,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0780,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Australia?,Australian English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q408,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0781,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Palau?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q695,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0782,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with New Zealand?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q664,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0783,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Palau?,Japanese,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q695,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0784,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with South Africa?,South African Sign Language,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q258,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0785,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Singapore?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q334,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0786,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Palau?,Palauan,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q695,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0787,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Singapore?,Malay,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q334,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0788,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Singapore?,Tamil,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q334,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0789,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with New Zealand?,Māori,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q664,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0790,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Timor-Leste?,Tetum,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q574,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0791,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Nauru?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q697,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0792,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Serbia?,Serbian,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q403,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0793,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Marshall Islands?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q709,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0794,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Colombia?,Spanish,Dogon,Bobo,Guarani,A,http://www.wikidata.org/entity/Q739,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0795,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Nauru?,Nauruan,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q697,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0796,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Marshall Islands?,Marshallese,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q709,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0797,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Uzbekistan?,Uzbek,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q265,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0798,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Ecuador?,Spanish,Dogon,Bobo,Guarani,A,http://www.wikidata.org/entity/Q736,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0799,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Venezuela?,Spanish,Dogon,Bobo,Guarani,A,http://www.wikidata.org/entity/Q717,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0800,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Bahrain?,Arabic,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q398,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0801,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with New Zealand?,New Zealand Sign Language,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q664,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0802,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Papua New Guinea?,Papua New Guinean Sign Language,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q691,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0803,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Chad?,French,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q657,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0804,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Chad?,Arabic,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q657,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0805,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Suriname?,Dutch,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q730,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0806,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with North Korea?,Korean,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q423,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0807,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Papua New Guinea?,Tok Pisin,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q691,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0808,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Chile?,Spanish,Dogon,Bobo,Guarani,A,http://www.wikidata.org/entity/Q298,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0809,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Federated States of Micronesia?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q702,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0810,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Fiji?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q712,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0811,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Papua New Guinea?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q691,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0812,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Kiribati?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q710,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0813,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Liechtenstein?,German,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q347,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0814,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Samoa?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q683,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0815,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Guyana?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q734,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0816,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Tuvalu?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q672,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0817,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Tonga?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q678,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0818,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Solomon Islands?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q685,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0819,Wikidata SPARQL,CC0,Ziman,UNSET,What is an official or national language associated with Vanuatu?,English,Dogon,Bobo,Spanish,A,http://www.wikidata.org/entity/Q686,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0820,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Damavand?,5610,5628,3916,2334,A,http://www.wikidata.org/entity/Q40758,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0821,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Damavand?,5628,5610,3916,2334,A,http://www.wikidata.org/entity/Q40758,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0822,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Mount Erciyes?,3916,5610,5628,2334,A,http://www.wikidata.org/entity/Q126804,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0823,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Ulawun?,2334,5610,5628,3916,A,http://www.wikidata.org/entity/Q74158,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0824,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Mount Bona?,5040,5610,5628,3916,A,http://www.wikidata.org/entity/Q48691,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0825,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Mount Tandikat?,2438,5610,5628,3916,A,http://www.wikidata.org/entity/Q40692,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0826,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Geureudong?,2885,5610,5628,3916,A,http://www.wikidata.org/entity/Q40981,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0827,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Sangay volcano?,5230,5610,5628,3916,A,http://www.wikidata.org/entity/Q14052,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0828,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Mountain Telomoyo?,1894,5610,5628,3916,A,http://www.wikidata.org/entity/Q123157,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0829,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Mountain Telagabodas?,2201,5610,5628,3916,A,http://www.wikidata.org/entity/Q126717,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0830,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Antisana volcano?,5758,5610,5628,3916,A,http://www.wikidata.org/entity/Q14082,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0831,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Chimborazo?,6263.47,5610,5628,3916,A,http://www.wikidata.org/entity/Q14081,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0832,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Mount Pulosari?,1346,5610,5628,3916,A,http://www.wikidata.org/entity/Q42118,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0833,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Gunung Rajabasa?,1281,5610,5628,3916,A,http://www.wikidata.org/entity/Q42174,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0834,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Mount Agung?,3031,5610,5628,3916,A,http://www.wikidata.org/entity/Q158470,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
wikidata_0835,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Mount Agung?,3142,5610,5628,3916,A,http://www.wikidata.org/entity/Q158470,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,REJECT_DUPLICATE,Exact normalized prompt already exists in the source pool.
wikidata_0836,Wikidata SPARQL,CC0,Geography,UNSET,What is the elevation listed for Hekla?,1491,5610,5628,3916,A,http://www.wikidata.org/entity/Q184975,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY,TEMPLATE_TRANSLATION_REVIEW,Structured CC0 fact; suitable for controlled Kurmancî template translation and fact check.
