candidate_id,source,license,source_category,question_en,answer_en,option_a_en,option_b_en,option_c_en,option_d_en,correct_option,source_entity,translation_status,editorial_status
wikidata_1199,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Pineh Chenar Qanat?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5728256,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1200,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Raieh Qanat?,80,80,2000,450,400,A,http://www.wikidata.org/entity/Q5728271,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1201,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Nekojar Qanat?,600,600,2000,450,400,A,http://www.wikidata.org/entity/Q5728268,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1202,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Laket Qanat?,60,60,2000,450,400,A,http://www.wikidata.org/entity/Q5728274,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1203,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Khanjarabad Qanat?,750,750,2000,450,400,A,http://www.wikidata.org/entity/Q5728277,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1204,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Sarvokar Qanat?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5728304,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1205,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Jazlan Qanat?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5728308,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1206,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Vandish Qanat?,350,350,2000,450,400,A,http://www.wikidata.org/entity/Q5728311,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1207,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Dehneh Qanat?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5728320,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1208,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Bayazeh Qanat?,5000,5000,2000,450,400,A,http://www.wikidata.org/entity/Q5728355,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1209,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Chorouieh Qanat?,60,60,2000,450,400,A,http://www.wikidata.org/entity/Q5728363,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1210,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Damane Qanat?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5728360,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1211,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Nojok Qanat?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5728370,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1212,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Razag Qanat?,50,50,2000,450,400,A,http://www.wikidata.org/entity/Q5728368,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1213,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Qahak Qanat?,1500,1500,2000,450,400,A,http://www.wikidata.org/entity/Q5728206,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1214,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Khanjar Lower Qanat?,800,800,2000,450,400,A,http://www.wikidata.org/entity/Q5728372,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1215,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Chaparbalagh Higher Qanat?,10,10,2000,450,400,A,http://www.wikidata.org/entity/Q5728350,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1216,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5727863?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5727863,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1217,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5727881?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5727881,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1218,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5727909?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5727909,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1219,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5727917?,120,120,2000,450,400,A,http://www.wikidata.org/entity/Q5727917,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1220,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5727930?,600,600,2000,450,400,A,http://www.wikidata.org/entity/Q5727930,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1221,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5727933?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5727933,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1222,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5727945?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5727945,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1223,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5727951?,150,150,2000,450,400,A,http://www.wikidata.org/entity/Q5727951,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1224,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5727954?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5727954,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1225,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5727959?,250,250,2000,450,400,A,http://www.wikidata.org/entity/Q5727959,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1226,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5727956?,2000,2000,450,400,200,A,http://www.wikidata.org/entity/Q5727956,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1227,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5727965?,1500,1500,2000,450,400,A,http://www.wikidata.org/entity/Q5727965,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1228,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5727998?,1200,1200,2000,450,400,A,http://www.wikidata.org/entity/Q5727998,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1229,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5727996?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5727996,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1230,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728000?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5728000,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1231,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728004?,150,150,2000,450,400,A,http://www.wikidata.org/entity/Q5728004,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1232,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728010?,40,40,2000,450,400,A,http://www.wikidata.org/entity/Q5728010,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1233,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728013?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5728013,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1234,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728029?,1800,1800,2000,450,400,A,http://www.wikidata.org/entity/Q5728029,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1235,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728054?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5728054,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1236,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728062?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5728062,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1237,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728067?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5728067,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1238,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728068?,400,400,2000,450,200,A,http://www.wikidata.org/entity/Q5728068,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1239,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728094?,400,400,2000,450,200,A,http://www.wikidata.org/entity/Q5728094,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1240,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728099?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5728099,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1241,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728096?,550,550,2000,450,400,A,http://www.wikidata.org/entity/Q5728096,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1242,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728111?,600,600,2000,450,400,A,http://www.wikidata.org/entity/Q5728111,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1243,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728128?,50,50,2000,450,400,A,http://www.wikidata.org/entity/Q5728128,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1244,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728135?,5000,5000,2000,450,400,A,http://www.wikidata.org/entity/Q5728135,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1245,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728138?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5728138,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1246,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728141?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5728141,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1247,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728144?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5728144,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1248,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728173?,800,800,2000,450,400,A,http://www.wikidata.org/entity/Q5728173,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1249,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728177?,100,100,2000,450,400,A,http://www.wikidata.org/entity/Q5728177,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1250,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728180?,60,60,2000,450,400,A,http://www.wikidata.org/entity/Q5728180,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1251,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728209?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5728209,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1252,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728214?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5728214,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1253,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728212?,30,30,2000,450,400,A,http://www.wikidata.org/entity/Q5728212,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1254,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728219?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5728219,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1255,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728225?,50,50,2000,450,400,A,http://www.wikidata.org/entity/Q5728225,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1256,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728249?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5728249,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1257,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728253?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5728253,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1258,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728258?,10,10,2000,450,400,A,http://www.wikidata.org/entity/Q5728258,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1259,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728262?,330,330,2000,450,400,A,http://www.wikidata.org/entity/Q5728262,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1260,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728265?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5728265,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1261,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728278?,1500,1500,2000,450,400,A,http://www.wikidata.org/entity/Q5728278,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1262,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728314?,1500,1500,2000,450,400,A,http://www.wikidata.org/entity/Q5728314,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1263,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728318?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5728318,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1264,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728346?,250,250,2000,450,400,A,http://www.wikidata.org/entity/Q5728346,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1265,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728349?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5728349,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1266,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728353?,4000,4000,2000,450,400,A,http://www.wikidata.org/entity/Q5728353,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1267,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Q5728377?,2000,2000,450,400,200,A,http://www.wikidata.org/entity/Q5728377,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1268,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Pancouh Qanat?,80,80,2000,450,400,A,http://www.wikidata.org/entity/Q5727914,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1269,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Dizkan qanat?,600,600,2000,450,400,A,http://www.wikidata.org/entity/Q5728026,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1270,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Sarab Qanat?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5730332,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1271,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Nei Bar Qanat?,700,700,2000,450,400,A,http://www.wikidata.org/entity/Q5730244,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1272,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Moradabad Qanat?,8000,8000,2000,450,400,A,http://www.wikidata.org/entity/Q5730356,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1273,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Khazak Qanat?,480,480,2000,450,400,A,http://www.wikidata.org/entity/Q5730300,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1274,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Bidak Alian Qanat?,250,250,2000,450,400,A,http://www.wikidata.org/entity/Q5730306,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1275,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Khajeh Nasir al-Din Tusi Qanat?,1500,1500,2000,450,400,A,http://www.wikidata.org/entity/Q5730315,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1276,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Kashgar Qanat?,200,200,2000,450,400,A,http://www.wikidata.org/entity/Q5730297,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1277,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Kousheh Qanat?,800,800,2000,450,400,A,http://www.wikidata.org/entity/Q5730325,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1278,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Zirkamr Qanat?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5730330,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1279,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Khankouieh Qanat?,150,150,2000,450,400,A,http://www.wikidata.org/entity/Q5730328,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1280,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Yaqlo Qanat?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5730335,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1281,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Sarbisheh Qanat?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5730343,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1282,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Dezq Qanat?,2000,2000,450,400,200,A,http://www.wikidata.org/entity/Q5730346,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1283,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Zak Qanat?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5730350,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1284,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river la gloire de Dieu Qanat?,50,50,2000,450,400,A,http://www.wikidata.org/entity/Q5730398,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1285,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Nardehkash Qanat?,120,120,2000,450,400,A,http://www.wikidata.org/entity/Q5730401,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1286,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Chadabad Qanat?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5730408,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1287,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Taghzo Qanat?,600,600,2000,450,400,A,http://www.wikidata.org/entity/Q5730428,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1288,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Bigelow Qanat?,1000,1000,2000,450,400,A,http://www.wikidata.org/entity/Q5730433,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1289,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Bidak Qanat?,750,750,2000,450,400,A,http://www.wikidata.org/entity/Q5730530,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1290,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Jambuk Qanat?,300,300,2000,450,400,A,http://www.wikidata.org/entity/Q5730502,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1291,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Pistachio Qanat?,400,400,2000,450,200,A,http://www.wikidata.org/entity/Q5730500,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1292,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Zarg Qanat?,250,250,2000,450,400,A,http://www.wikidata.org/entity/Q5730505,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1293,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Chahneh Qanat?,350,350,2000,450,400,A,http://www.wikidata.org/entity/Q5730509,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1294,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Mardshur Qanat?,1200,1200,2000,450,400,A,http://www.wikidata.org/entity/Q5730515,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1295,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Qaisar Qanat?,450,450,2000,400,200,A,http://www.wikidata.org/entity/Q5730513,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1296,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Khorami Qanat?,480,480,2000,450,400,A,http://www.wikidata.org/entity/Q5730534,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1297,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Zahab Qanat?,700,700,2000,450,400,A,http://www.wikidata.org/entity/Q5730536,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1298,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Toula Qanat?,3000,3000,2000,450,400,A,http://www.wikidata.org/entity/Q5730560,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1299,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Mokhtari Qanat?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5730564,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1300,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Rong Qanat?,500,500,2000,450,400,A,http://www.wikidata.org/entity/Q5730567,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
wikidata_1301,Wikidata SPARQL,CC0,Geography,What is the recorded length of the river Bidsara Qanat?,3000,3000,2000,450,400,A,http://www.wikidata.org/entity/Q5730578,NOT_TRANSLATED,SOURCE_CANDIDATE_ONLY
