id,category,language_code,prompt,option_a,option_b,option_c,option_d,correct_option,explanation,difficulty,is_approved,question_type,image_url,source_url
offline_12688,Siyaset,ku-kmr,'Siyaset' çalışmalarında 'siyasi ahlak' kavramı hangi konuyu aydınlatır?,siyasette dürüstlük ve toplumsal yararı önceleme ilkeleri,farklı etnik ve inanç gruplarının huzurlu birlikteliği,Türkiye’de yasal pro-Kürt/sol-demokratik parti siyaseti,Demokratik konfederalizm ve demokratik ulus tartışması,A,'siyasi ahlak' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,3,true,multiple_choice,,zankurd_seed_rich_v2
offline_12689,Siyaset,ku-kmr,'Siyaset' bağlamında 'meclis sistemi' tamamen uydurma bir terimdir.,Rast,Şaş,-,-,B,'meclis sistemi' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,5,true,true_false,,zankurd_seed_rich_v2
offline_12690,Siyaset,ku-kmr,Aşağıdakilerden hangisi 'statü hakkı' kavramının temel niteliğidir?,Yasal düzenlemeler ve demokratik entegrasyon adımları,halkların kendi kimliğiyle tanınma ve yönetilme hakkı,Demokratik konfederalizm ve demokratik ulus tartışması,Toplulukların yerel olarak kendi işlerini yönetmesini,B,'statü hakkı' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,5,true,multiple_choice,,zankurd_seed_rich_v2
offline_12691,Siyaset,ku-kmr,Kürdistan/Kürt çalışmaları çerçevesinde 'toplumsal barış' ne şekilde yorumlanır?,farklı etnik ve inanç gruplarının huzurlu birlikteliği,yerel yönetimlerin gücünü artıran uluslararası belge,tabandan doğrudan katılımı öncelikli kılan demokrasi,Kapitalist modernite ve merkezi ulus-devlet eleştirisi,A,'toplumsal barış' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,1,true,multiple_choice,,zankurd_seed_rich_v2
offline_12692,Siyaset,ku-kmr,'Temsili demokrasi' teriminin siyaset alanı dışındaki bilimlerde kullanımı çok daha yaygındır.,Rast,Şaş,-,-,B,'temsili demokrasi' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,4,true,true_false,,zankurd_seed_rich_v2
offline_12693,Siyaset,ku-kmr,Aşağıdakilerden hangisi 'çoğulcu demokrasi' kavramının en uygun açıklamasıdır?,vatandaşların karar alma süreçlerine müdahil olması,sadece çoğunluğun değil azınlığın da dinlendiği yapı,Farklı halkların eşit ve dayanışmacı birlikteliğini,Yasal düzenlemeler ve demokratik entegrasyon adımları,B,'çoğulcu demokrasi' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_12694,Siyaset,ku-kmr,'Siyaset' alanı yalnızca 'çoğulculuk' dışındaki konuları inceler.,Rast,Şaş,-,-,B,'çoğulculuk' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,1,true,true_false,,zankurd_seed_rich_v2
offline_12695,Siyaset,ku-kmr,'Meclis sistemi' kavramının siyaset ile hiçbir bağı bulunmamaktadır.,Rast,Şaş,-,-,B,'meclis sistemi' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,3,true,true_false,,zankurd_seed_rich_v2
offline_12696,Siyaset,ku-kmr,Aşağıdakilerden hangisi 'demokratik haklar beyannamesi' kavramının en uygun açıklamasıdır?,"Meclisler, örgütlenme ve müzakere",Kadın özgürlüğü ve çoğulcu öz yönetimle,Kadın-erkek eşit temsili ve ortak yönetimi,temel hakları listeleyen kurucu belge,D,'demokratik haklar beyannamesi' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_12697,Siyaset,ku-kmr,Siyaset bağlamında 'idari özerklik' en çok hangi alanla veya tanımla ilişkilidir?,kararların halka en yakın birimlerde alınması,yerel bütçe ve hizmetleri kendi yönetme hakkı,çatışmalı ortamı diyalogla sonlandırma aşaması,bağımsız ve tarafsız mahkemelerde savunma hakkı,B,'idari özerklik' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,1,true,multiple_choice,,zankurd_seed_rich_v2
offline_12698,Siyaset,ku-kmr,'Siyaset' bağlamında 'meşruiyet' tamamen uydurma bir terimdir.,Rast,Şaş,-,-,B,'meşruiyet' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,5,true,true_false,,zankurd_seed_rich_v2
offline_12699,Siyaset,ku-kmr,Aşağıdakilerden hangisi 'statü hakkı' ile doğrudan bağlantılıdır?,halkların kendi kimliğiyle tanınma ve yönetilme hakkı,farklı kimliklerin ve inançların eşit kabul edilmesi,tabandan doğrudan katılımı öncelikli kılan demokrasi,Toplulukların yerel olarak kendi işlerini yönetmesini,A,'statü hakkı' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,5,true,multiple_choice,,zankurd_seed_rich_v2
offline_12700,Siyaset,ku-kmr,'parti eş başkanlığı' teriminin siyaset bağlamındaki karşılığı nedir?,çatışmaları silah yerine diyalogla çözme iradesi,partilerde kadının eşit söz sahibi olma sistemi,yönetimin halkın rızasına ve hukuka uygun olması,kararların tek lider yerine kurullarla alınması,B,'parti eş başkanlığı' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,3,true,multiple_choice,,zankurd_seed_rich_v2
offline_12701,Siyaset,ku-kmr,Aşağıdaki terimlerden hangisi 'cinsiyet kotası' ile yakın bir anlama sahiptir?,Demokratik konfederalizm ve demokratik ulus tartışması,siyasette kadın katılımını güvenceye alan yasal oran,sadece çoğunluğun değil azınlığın da dinlendiği yapı,Toplulukların yerel olarak kendi işlerini yönetmesini,B,'cinsiyet kotası' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,4,true,multiple_choice,,zankurd_seed_rich_v2
offline_12702,Siyaset,ku-kmr,'Anadilinde eğitim' kavramı tarihsel süreçte siyaset gelişimine katkı sağlamıştır.,Rast,Şaş,-,-,A,'anadilinde eğitim' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,3,true,true_false,,zankurd_seed_rich_v2
offline_12703,Siyaset,ku-kmr,Kürdistan/Kürt çalışmaları çerçevesinde 'hakikat komisyonu' ne şekilde yorumlanır?,merkezden atanan kayyum yerine seçilmiş yerel yönetici gücü,"Müzakere, demokratik reform ve hakların güvenceye alınması",geçmişteki acıları araştırıp toplumsal barışı kuran kurul,Türkiye’de yasal pro-Kürt/sol-demokratik parti siyaseti,C,'hakikat komisyonu' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,1,true,multiple_choice,,zankurd_seed_rich_v2
offline_12704,Siyaset,ku-kmr,Aşağıdakilerden hangisi 'sivil itaatsizlik' teriminin doğru tanımıdır?,Farklı kimlik ve inançların bir arada yaşamasını,yönetimin halkın rızasına ve hukuka uygun olması,adaletsiz yasalara karşı barışçıl protesto biçimi,dernekler ve inisiyatiflerle yönetime müdahil olma,C,'sivil itaatsizlik' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_12705,Siyaset,ku-kmr,Siyaset bağlamında 'yerel meclisler' en çok hangi alanla veya tanımla ilişkilidir?,halkların kendi diliyle eğitim alma hakkı,"Devlet-dışı, tabandan örgütlenen öz yönetimi",ortak yararda partilerin bir araya gelmesi,yerel kararların alındığı halk meclisleri,D,'yerel meclisler' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,1,true,multiple_choice,,zankurd_seed_rich_v2
offline_12706,Siyaset,ku-kmr,"'radikal demokrasi' kavramı, toplumsal bilinç ve siyaset açısından neyi ifade eder?",belediyeler ve yerel kurulların oluşturduğu yönetim,tabandan doğrudan katılımı öncelikli kılan demokrasi,toplumun savaşsız bir ortamda yaşama evrensel hakkı,vatandaşların karar alma süreçlerine müdahil olması,B,'radikal demokrasi' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,3,true,multiple_choice,,zankurd_seed_rich_v2
offline_12707,Siyaset,ku-kmr,Kürdistan/Kürt çalışmaları çerçevesinde 'anadili hakkı' ne şekilde yorumlanır?,bütçe harcamalarını halkın meclislerle belirlemesi,Silah bırakma ve örgütsel yapıyı feshetme çağrısı,resmi ve kamusal alanlarda anadilinin kullanılması,halkın sadece seçimlerle yönetime katıldığı sistem,C,'anadili hakkı' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,1,true,multiple_choice,,zankurd_seed_rich_v2
offline_12708,Siyaset,ku-kmr,'Siyaset' çalışmalarında 'ademi merkeziyetçilik' kavramı hangi konuyu aydınlatır?,çatışmaları silah yerine diyalogla çözme iradesi,bağımsız ve tarafsız mahkemelerde savunma hakkı,farklı muhalif grupların ortak barış platformu,gücün tek merkezden yerel birimlere dağıtılması,D,'ademi merkeziyetçilik' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,3,true,multiple_choice,,zankurd_seed_rich_v2
offline_12709,Siyaset,ku-kmr,Siyaset bağlamında 'toplumsal barış' sadece teknik veya önemsiz bir detaydır.,Rast,Şaş,-,-,B,'toplumsal barış' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,4,true,true_false,,zankurd_seed_rich_v2
offline_12710,Siyaset,ku-kmr,Gelişmiş siyaset teorilerinde 'siyasi özerklik' kavramına sıkça başvurulur.,Rast,Şaş,-,-,A,'siyasi özerklik' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,2,true,true_false,,zankurd_seed_rich_v2
offline_12711,Siyaset,ku-kmr,'Siyaset' alanı yalnızca 'hakikat komisyonu' dışındaki konuları inceler.,Rast,Şaş,-,-,B,'hakikat komisyonu' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,1,true,true_false,,zankurd_seed_rich_v2
offline_12712,Siyaset,ku-kmr,'Siyaset' araştırmalarında 'müzakere' neyi açıklar?,Kadın özgürlüğü ve özerk örgütlenme,sorunları diyalog yoluyla çözme yöntemi,Kürt siyasi yapıları ve belediyeler,halkların kendi diliyle eğitim alma hakkı,B,'müzakere' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,1,true,multiple_choice,,zankurd_seed_rich_v2
offline_12713,Siyaset,ku-kmr,'Siyaset' çalışmalarında 'toplumsal barış' kavramı hangi konuyu aydınlatır?,halkların kendi kimliğiyle tanınma ve yönetilme hakkı,sadece çoğunluğun değil azınlığın da dinlendiği yapı,"Kimlik, dil, kültürel haklar, statü ve demokratik temsil",farklı etnik ve inanç gruplarının huzurlu birlikteliği,D,'toplumsal barış' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,3,true,multiple_choice,,zankurd_seed_rich_v2
offline_12714,Siyaset,ku-kmr,'Insan hakları' terimi siyaset kavramsal çerçevesinde yer alır.,Rast,Şaş,-,-,A,'insan hakları' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,4,true,true_false,,zankurd_seed_rich_v2
offline_12715,Siyaset,ku-kmr,Aşağıdakilerden hangisi 'yerel yönetim' ile ilgili temel kavramlardan biridir?,kendi yasalarını yapabilen yerel parlamento yetkisi,yerelde kendi kendini yönetme ve karar alma statüsü,Farklı halkların eşit ve dayanışmacı birlikteliğini,belediyeler ve yerel kurulların oluşturduğu yönetim,D,'yerel yönetim' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,4,true,multiple_choice,,zankurd_seed_rich_v2
offline_12716,Siyaset,ku-kmr,Aşağıdakilerden hangisi 'yerel meclisler' kavramının taşıdığı temel anlamlardan biridir?,yerel kararların alındığı halk meclisleri,ortak yararda partilerin bir araya gelmesi,Kadın özgürlüğü ve çoğulcu öz yönetimle,sorunları diyalog yoluyla çözme yöntemi,A,'yerel meclisler' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_12717,Siyaset,ku-kmr,'Siyaset' araştırmalarında 'cinsiyet kotası' neyi açıklar?,siyasette kadın katılımını güvenceye alan yasal oran,yerelde kendi kendini yönetme ve karar alma statüsü,toplumun savaşsız bir ortamda yaşama evrensel hakkı,kendi yasalarını yapabilen yerel parlamento yetkisi,A,'cinsiyet kotası' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,1,true,multiple_choice,,zankurd_seed_rich_v2
offline_12718,Siyaset,ku-kmr,Gelişmiş siyaset teorilerinde 'ademi merkeziyetçilik' kavramına sıkça başvurulur.,Rast,Şaş,-,-,A,'ademi merkeziyetçilik' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,2,true,true_false,,zankurd_seed_rich_v2
offline_12719,Siyaset,ku-kmr,Aşağıdakilerden hangisi 'müzakere' teriminin doğru tanımıdır?,"Devleti aşan, ona alternatif bir öz yönetim",Kürt siyasi yapıları ve belediyeler,sorunları diyalog yoluyla çözme yöntemi,halkın siyasi kararlara bizzat dahil olması,C,'müzakere' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_12720,Siyaset,ku-kmr,"'Temsili demokrasi', siyaset araştırmalarında geçerli bir kavramdır.",Rast,Şaş,-,-,A,'temsili demokrasi' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,2,true,true_false,,zankurd_seed_rich_v2
offline_12721,Siyaset,ku-kmr,'yerel irade' kavramı siyaset açısından neyi ifade eder?,"Müzakere, demokratik reform ve hakların güvenceye alınması",Yasal düzenlemeler ve demokratik entegrasyon adımları,resmi yönetime karşı halkın barışçıl tepki örgütlenmesi,merkezden atanan kayyum yerine seçilmiş yerel yönetici gücü,D,'yerel irade' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,3,true,multiple_choice,,zankurd_seed_rich_v2
offline_12722,Siyaset,ku-kmr,Aşağıdakilerden hangisi 'statü hakkı' kavramının en uygun açıklamasıdır?,baskı ve tasfiye yerine diyalogu seçen siyaset tarzı,Toplulukların yerel olarak kendi işlerini yönetmesini,halkların kendi kimliğiyle tanınma ve yönetilme hakkı,tabandan doğrudan katılımı öncelikli kılan demokrasi,C,'statü hakkı' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_12723,Siyaset,ku-kmr,'Cinsiyet kotası' terimi modern siyaset literatüründe kullanılmaz.,Rast,Şaş,-,-,B,'cinsiyet kotası' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,1,true,true_false,,zankurd_seed_rich_v2
offline_12724,Siyaset,ku-kmr,Siyaset bağlamında 'toplumsal uzlaşı' sadece teknik veya önemsiz bir detaydır.,Rast,Şaş,-,-,B,'toplumsal uzlaşı' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,4,true,true_false,,zankurd_seed_rich_v2
offline_12725,Siyaset,ku-kmr,Aşağıdakilerden hangisi 'toplumsal muhalefet' kavramının temel niteliğidir?,Yasal düzenlemeler ve demokratik entegrasyon adımları,Türkiye’de yasal pro-Kürt/sol-demokratik parti siyaseti,baskı ve tasfiye yerine diyalogu seçen siyaset tarzı,resmi yönetime karşı halkın barışçıl tepki örgütlenmesi,D,'toplumsal muhalefet' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,5,true,multiple_choice,,zankurd_seed_rich_v2
offline_12726,Siyaset,ku-kmr,Siyaset bağlamında 'ademi merkeziyetçilik' en çok hangi alanla veya tanımla ilişkilidir?,gücün tek merkezden yerel birimlere dağıtılması,farklı muhalif grupların ortak barış platformu,çatışmalı ortamı diyalogla sonlandırma aşaması,Farklı kimlik ve inançların bir arada yaşamasını,A,'ademi merkeziyetçilik' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,1,true,multiple_choice,,zankurd_seed_rich_v2
offline_12727,Siyaset,ku-kmr,Siyaset bağlamında 'meclis sistemi' sadece teknik veya önemsiz bir detaydır.,Rast,Şaş,-,-,B,'meclis sistemi' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,4,true,true_false,,zankurd_seed_rich_v2
offline_12728,Siyaset,ku-kmr,Aşağıdakilerden hangisi 'toplumsal barış' kavramının temel niteliğidir?,halkların kendi kimliğiyle tanınma ve yönetilme hakkı,Yasal düzenlemeler ve demokratik entegrasyon adımları,farklı etnik ve inanç gruplarının huzurlu birlikteliği,Toplumun bütününün özgürleşmesinin koşulu sayıldığı için,C,'toplumsal barış' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,5,true,multiple_choice,,zankurd_seed_rich_v2
offline_12729,Siyaset,ku-kmr,'Siyaset' alanı yalnızca 'azınlık hakları' dışındaki konuları inceler.,Rast,Şaş,-,-,B,'azınlık hakları' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,1,true,true_false,,zankurd_seed_rich_v2
offline_12730,Siyaset,ku-kmr,'toplumsal muhalefet' teriminin siyaset bağlamındaki karşılığı nedir?,siyasette dürüstlük ve toplumsal yararı önceleme ilkeleri,resmi yönetime karşı halkın barışçıl tepki örgütlenmesi,Toplumun bütününün özgürleşmesinin koşulu sayıldığı için,Toplulukların yerel olarak kendi işlerini yönetmesini,B,'toplumsal muhalefet' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,3,true,multiple_choice,,zankurd_seed_rich_v2
offline_12731,Siyaset,ku-kmr,Aşağıdakilerden hangisi 'demokratik haklar beyannamesi' kavramının taşıdığı temel anlamlardan biridir?,temel hakları listeleyen kurucu belge,Yerel komünlerden üst meclislere,sorunları diyalog yoluyla çözme yöntemi,hakların kanunla koruma altına alınması,A,'demokratik haklar beyannamesi' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,2,true,multiple_choice,,zankurd_seed_rich_v2
offline_12732,Siyaset,ku-kmr,'çoğulculuk' hakkında verilen bilgilerden hangisi en doğrudur?,'farklı kimliklerin ve inançların eşit kabul edilmesi' ile doğrudan ilişkilidir.,"Toplumsal cinsiyet eşitliği, ekoloji, çoğulculuk ve demokratik ilkeler",farklı etnik ve inanç gruplarının huzurlu birlikteliği,siyasette dürüstlük ve toplumsal yararı önceleme ilkeleri,A,'çoğulculuk' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,4,true,multiple_choice,,zankurd_seed_rich_v2
offline_12733,Siyaset,ku-kmr,'Katılımcı bütçe' kavramı Siyaset alanıyla doğrudan ilişkilidir.,Rast,Şaş,-,-,A,'katılımcı bütçe' kavramı hakkında siyaset bağlamında bilgi edindirme amaçlanmıştır.,3,true,true_false,,zankurd_seed_rich_v2
