id,category_key,language_code,prompt,option_a,option_b,option_c,option_d,correct_option,explanation,difficulty,source_title,source_url,publication_status,quality_note
general8_0016,Paradigma,ku-kmr,Çima AI ya berdewam û tevgerbar divê bi şertên herêmî re bê sêwirandin?,"Ji ber ku gihiştin, bingeha teknîkî, ziman, çand û hewcedariyên civakan li herêmên cuda wekhev nînin.",Ji ber ku teknolojî her tim li hemû cihan bi heman awayî tê bikaranîn.,Ji ber ku şertên herêmî li ser AI bandor nakin.,Ji ber ku sêwirana AI divê ji bikarhêneran bê veqetandin.,A,Çarçoveya UNESCO li ser sêwirana inclusive û berdewam raweste; şertên herêmî di gihiştin û bikaranîna berpirsiyar de girîng in.,3,AI Competency Framework for Students – UNESCO,https://www.unesco.org/en/articles/ai-competency-framework-students?hub=66973,PENDING_EDITORIAL_APPROVAL,"Kategori bazlı, kaynaklı ve özgün olarak hazırlandı; ikinci editoryal kontrol bekliyor."
opentdb_translated_1_0001,Cografya,ku-kmr,Di kîjan herêmê de nebatê ananasê bi xwezayî hatiye naskirin?,Amerîkaya Başûr.,Ewropa.,Asyaya Rojhilat.,Afrîkaya Bakur.,A,Di hevoka OpenTDB de bersiva rast Amerîkaya Başûr e; ev pirs ji bo dîtina jiyana nebatan bi cografya re tê girêdan.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0002,Ziman,ku-kmr,Holandîaxêver navê zimanê xwe bi gelemperî çi dibêjin?,Deutsch.,Svenska.,Magyar.,Nederlands.,D,"Di OpenTDB de bersiva rast Nederlands e, ku navê holandî yê zimanê xwe ye.",1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0003,Paradigma,ku-kmr,"Di mantiqê de, 'êrîşa li ser kesayetiyê' çi xeletiyek e?",Red herring.,Straw man.,Ad hominem.,False dilemma.,C,Ad hominem li şûna bersivdayîna argumentê li ser kesayetiyê ya kesê din êrîş dike.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0004,Dîrok,ku-kmr,"Di dîroka Japonê de, şogûn kî bûn?",Nivîskarên perestgehê.,Fermandarên leşkerî yên ku demeke dirêj desthilatdar bûn.,Komeke nivîskarên sarayê.,Rêberên bazirganiyê yên deryayî.,B,Şogûn navê fermandarên leşkerî yên Japonê bû ku di demên cuda de desthilatdariya siyasî bi rê ve dibirin.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0005,Ziman,ku-kmr,"Di DNA-yê de, guanîn bi kîjan nukleotîdê re cot dibe?",Sîtosîn.,Tîmîn.,Uracil.,Adenîn.,A,Di hevokên OpenTDB de bersiva rast sîtosîn e; di DNA-yê de guanîn û sîtosîn cotek çêdikin.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0006,Paradigma,ku-kmr,100 dereceya Celsius bi qasî çend dereceya Fahrenheit e?,100.,180.,32.,212.,D,100°C bi 212°F re hevaheng e.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0007,Paradigma,ku-kmr,"Di hucreyê de, kîjan organel wekî 'santrala hêzê' tê binavkirin?",Çekirdek.,Lîzozom.,Mîtokondrî.,Rîbozom.,C,Mîtokondrî enerjiya ku hucre ji bo karên xwe bikar tîne çêdike; ji ber vê yekê bi wê navê tê naskirin.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0008,Paradigma,ku-kmr,Di ava deîyonîzekirî de bi taybetî çi hatiye kêmkirin?,Oksîjena di nav hewayê de.,Îyonên mîneral û yên din ên hildayî.,Hemû molekulên avê.,Rengê avê.,B,Ava deîyonîzekirî ji bo kêmkirina îyonên hildayî tê parastin; ew ne wekî rakirina hemû molekulên avê ye.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0009,Cografya,ku-kmr,Paytexta Skotlandê kîjan bajar e?,Edinburgh.,Glasgow.,Aberdeen.,Dundee.,A,Paytexta Skotlandê Edinburgh e.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0010,Cografya,ku-kmr,Nîvgirava ku Spanya û Portekîz tê de ne çi ye?,Nîvgirava Balkanê.,Nîvgirava Skandinavî.,Nîvgirava Arabistanê.,Nîvgirava Îberî.,D,Spanya û Portekîz li ser Nîvgirava Îberî ya li başûrê rojavayê Ewropayê ne.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0011,Cografya,ku-kmr,Rûsya bi gelemperî bi çend herêmên demjimêrê tê pênasekirin?,7.,15.,11.,5.,C,Di pirsê OpenTDB de bersiva rast 11 herêmên demjimêrê ye.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0012,Dîrok,ku-kmr,"Di dema 'Serdema Terorê' ya Şoreşa Fransayê de, kî kesayetiyek navdar bû?",Charles de Gaulle.,Maximilien Robespierre.,Napoleon Bonaparte.,Louis XIV.,B,Robespierre bi Komîteya Rizgariya Giştî û Serdema Terorê ya 1793–1794 re tê girêdan.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0013,Dîrok,ku-kmr,Şerê Somme di kîjan salê de dest pê kir?,1916.,1914.,1918.,1920.,A,Şerê Somme di 1ê Tîrmeha 1916-an de di Şerê Cîhanê yê Yekem de dest pê kir.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0014,Dîrok,ku-kmr,Salnameya Gregorianê cara yekem bi fermî di kîjan salê de hate pejirandin?,1492.,1600.,1701.,1582.,D,Salnameya Gregorianê di 1582-an de ji aliyê Papa Gregory XIII ve hate danîn û hin welatên Ewropayê ew pejirandin.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0015,Dîrok,ku-kmr,Manfred von Richthofen bi kîjan navê tê naskirin?,Pîlotê Reş.,Kaptanê Kesk.,Baronê Sor.,Şêrê Spî.,C,"Manfred von Richthofen, pîlotê Alman ê Şerê Cîhanê yê Yekem, bi navê Baronê Sor tê naskirin.",1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0016,Siyaset,ku-kmr,Skandalê Watergate di kîjan salê de derket pêş?,1991.,1972.,1964.,1980.,B,Skandalê Watergate piştî ketina navenda Demokratan a Watergate di 1972-an de dest pê kir û paşê bû krîzeke siyasî.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0017,Siyaset,ku-kmr,"Di destpêka Şerê Cîhanê yê Duyem de, serokwezîrê Brîtanyayê kî bû?",Neville Chamberlain.,Winston Churchill.,Clement Attlee.,Anthony Eden.,A,Di destpêka Şerê Cîhanê yê Duyem de Neville Chamberlain serokwezîrê Brîtanyayê bû; Churchill paşê li şûna wî hat.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0018,Siyaset,ku-kmr,Kîjan eyaleta Dewletên Yekbûyî di 1869-an de mafê dengdanê ji jinan re nas kir?,New York.,California.,Texas.,Wyoming.,D,Wyoming di 1869-an de mafê dengdanê ji jinan re nas kir û bi vê yekê di dîroka dengdanê de cih girt.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0019,Siyaset,ku-kmr,Montenegro di 2017-an de bû endamê çendemîn ê NATO-yê?,31emîn.,27emîn.,29emîn.,25emîn.,C,Montenegro di 2017-an de wek endamê 29emîn ê NATO-yê hate pejirandin.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0020,Çand,ku-kmr,"Di mîmariya gotîk de, kîjan taybetmendî gelek caran tê dîtin?",Avahiyên bê sînor û bê bingeh.,Qemerên tûj û hûrên bilind.,Tenê dîwarên bê pencere.,Qubeyên ku tenê li ser avên şil in.,B,Qemerên tûj û rêzên bilind taybetmendiyên naskirî yên mîmariya gotîk in.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0021,Çand,ku-kmr,Wêneyê 'Nighthawks' kî kişandiye?,Edward Hopper.,Salvador Dalí.,Pablo Picasso.,Claude Monet.,A,Nighthawks berhema hunermendê Amerîkî Edward Hopper e.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0022,Çand,ku-kmr,Kîjan hunermend 'The Persistence of Memory' kişandiye?,Vincent van Gogh.,Henri Matisse.,Paul Cézanne.,Salvador Dalí.,D,The Persistence of Memory berhema Salvador Dalí ye û bi saetên nerm re tê naskirin.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_1_0023,Çand,ku-kmr,Vincent van Gogh bi eslê xwe ji kîjan welatê bû?,Îtalya.,Spanya.,Holanda.,Belçîka.,C,Vincent van Gogh hunermendê holandî bû.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0001,Cografya,ku-kmr,Kîjan şiklî bi gelemperî ji bo nîşana rawestan tê bikaranîn?,Heştgoşe.,Sêgoşe.,Çargoşe.,Dorpêç.,A,Nîşana rawestan bi gelemperî şiklê heştgoşeyê heye.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0002,Siyaset,ku-kmr,Li ser alaya Yekîtiya Ewropayê çend stêrk hene?,10.,15.,27.,12.,D,Li ser alaya Yekîtiya Ewropayê 12 stêrk hene; ew bi hejmareke nîşander a welatên endam ne.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0003,Ziman,ku-kmr,Di zimanê Spanî de peyva 'donkey' çi ye?,Gato.,Perro.,Burro.,Cheval.,C,Di zimanê Spanî de burro peyva ji bo ker e.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0004,Cografya,ku-kmr,Di yek mîlê de çend furlong hene?,Sîzdeh.,Heşt.,Deh.,Çar.,B,Yek mîl bi heşt furlongên kevneşopî re hevaheng e.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0005,Cografya,ku-kmr,Bi qasî çend ji sedî rûyê Erdê bi avê ve hatiye nixumandin?,Nêzîkî 71 ji sedî.,Nêzîkî 20 ji sedî.,Nêzîkî 45 ji sedî.,Nêzîkî 90 ji sedî.,A,Rûyê Erdê bi nêzîkî 71 ji sedî bi avê ve hatiye nixumandin.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0006,Paradigma,ku-kmr,Kîjan cure kevir ji germî û zexta pir zêde çêdibe?,Kevirê sedimentî.,Kevirê magmatîk.,Kevirê şil.,Kevirê metamorfîk.,D,Germî û zext dikarin kevirên berê biguherînin û kevirê metamorfîk çêbikin.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0007,Paradigma,ku-kmr,Osteoporoz bi taybetî kîjan beşê laşê lawaz dike?,Çavan.,Pokan.,Hestiyan.,Mûçeyan.,C,Osteoporoz nexweşiyeke hestiyan e ku çêdibe hestî hêsantir bişikên.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0008,Dîrok,ku-kmr,Kîjan bûyera wendabûna dînozorên ne-kuşkan re tê girêdan?,Rijandina Pompeî.,Bûyera wendabûna Kretase–Paleogenê.,Bûyera mezin a destpêka Çaryaryê.,Şerê Somme.,B,Lêkolînên zanistî wendabûna piraniya dînozorên ne-kuşkan bi bandora asteroîdekî û bûyera Kretase–Paleogenê re girêdidin.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0009,Cografya,ku-kmr,Kîjan eyaleta Dewletên Yekbûyî herî mezin e?,Alaska.,Texas.,California.,Montana.,A,Alaska herî mezin a eyaletên Dewletên Yekbûyî ye.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0010,Cografya,ku-kmr,Kîjan girava Japonê ji aliyê rûberê ve herî mezin e?,Hokkaidō.,Kyūshū.,Shikoku.,Honshū.,D,Honshū girava herî mezin a Japonê ye.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0011,Cografya,ku-kmr,Paytexta Ekuadorê kîjan bajar e?,Cuenca.,Loja.,Quito.,Guayaquil.,C,Paytexta Ekuadorê Quito e.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0012,Ziman,ku-kmr,"Di alfabeya Yewnanî de, tîpa 15emîn kîjan e?",Pi.,Omicron.,Nu.,Xi.,B,Di rêza alfabeya Yewnanî de omicron tîpa 15emîn e.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0013,Dîrok,ku-kmr,Kîjan feldmarshalê Almanî bi navê 'Rovîyê Çolê' dihat naskirin?,Erwin Rommel.,Paul von Hindenburg.,Erich Ludendorff.,Georg von Kuchler.,A,"Erwin Rommel bi navê Desert Fox, an Rovîyê Çolê, dihat naskirin.",2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0014,Dîrok,ku-kmr,Dorpêça Leningradê di Şerê Cîhanê yê Duyem de kengî hate rakirin?,Di Gulana 1942-an de.,Di Cotmeha 1945-an de.,Di Sibata 1941-an de.,Di Çileya 1944-an de.,D,"Dorpêça Leningradê di Çileya 1944-an de, piştî nêzîkî 872 rojan, hate rakirin.",2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0015,Dîrok,ku-kmr,Kîjan welat cara yekem tiştek şand fezayê?,Fransa.,Çîn.,Yekîtiya Sovyetê.,Dewletên Yekbûyî.,C,Yekîtiya Sovyetê cara yekem tiştekî çêkirî şand fezayê bi Sputnik 1 re di 1957-an de.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0016,Çand,ku-kmr,Kîjan cih di nav heft ecêbên orîjînal ên cîhana kevn de nehatibû hejmartin?,Piramîda Mezin a Gîzayê.,Koloseuma Romayê.,Peykerê Zeus li Olimpiyayê.,Baxçeyên Asîlan ên Babylonê.,B,Koloseum di nav lîsteya heft ecêbên cîhana kevn de nebû; ew li ser lîsteyên paşerojê yên cûda tê dîtin.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0017,Edebiyat,ku-kmr,Navê berhema Machiavelli ya li ser desthilatdariya rêberan çi ye?,The Prince.,Utopia.,Republic.,Leviathan.,A,"Machiavelli di The Prince de li ser desthilat, rêberî û stratejiyên siyasî nîqaş dike.",2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0018,Siyaset,ku-kmr,Kîjan organê sereke yê Neteweyên Yekbûyî ji 1994-an ve hat suspendkirin?,Meclîsa Giştî.,Dadgeha Navneteweyî ya Dadê.,Sekreterya Giştî.,Encûmena Rêveberiya Desthilatên Bawerî.,D,Encûmena Rêveberiya Desthilatên Bawerî ya Neteweyên Yekbûyî ji 1994-an ve karê xwe suspend kiriye.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0019,Dîrok,ku-kmr,"Piştî Joseph Stalin, kî li ser Sekreteriya Giştî ya Partiya Komunîst a Sovyetê hat?",Mikhail Gorbachev.,Alexei Kosygin.,Nikita Khrushchev.,Leonid Brezhnev.,C,Nikita Khrushchev piştî mirina Stalinê bû kesayetiyeke sereke ya rêberiya Sovyetê.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0020,Siyaset,ku-kmr,Kî yekem serokê reş ê Afrîkaya Başûr bû?,Kofi Annan.,Nelson Mandela.,Desmond Tutu.,Thabo Mbeki.,B,Nelson Mandela di 1994-an de yekem serokê reş ê Afrîkaya Başûr bû.,2,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
opentdb_translated_2_0021,Çand,ku-kmr,Wêneyê Mona Lisa kî kişandiye?,Leonardo da Vinci.,Michelangelo.,Raphael.,Caravaggio.,A,Mona Lisa berhema Leonardo da Vinci ye.,1,Open Trivia Database API,https://opentdb.com/api_config.php,PENDING_EDITORIAL_APPROVAL,OpenTDB adayından seçildi; Kurmancî çeviri ve editoryal uyarlama yapıldı.
